DATAFLOW,LAST UPDATE,freq,animals,month,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2004,1746.01,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2005,1972.08,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2006,1888.54,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2007,1879.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2008,1920.25,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2009,1793.95,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2010,1694.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2011,1868.01,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2012,1986.61,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2013,1893.29,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2014,1885.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2015,2025.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2016,2076.51,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2017,2086.51,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2018,1999.88,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2019,1962.38,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2020,2056.58,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2021,2107.69,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2022,1995.45,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2023,1973.82,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Ireland,2024,1922.48,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Iceland,2011,20.30,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Iceland,2012,20.10,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old",December,Thousand heads (animals),Iceland,2013,20.10,,
